          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.1900510E+00 -2.4835734E-03 -3.3409927E-03 -6.6792796E-03  0.0000000E+00
  2.0799350E+02  1.1927531E+00 -2.5406847E-03 -3.2104125E-03 -6.3949194E-03  0.0000000E+00
  2.0799350E+02  1.1954060E+00 -2.5709905E-03 -3.0654218E-03 -6.1178138E-03  0.0000000E+00
  2.0799350E+02  1.1980182E+00 -2.5845303E-03 -2.8980813E-03 -5.8479902E-03  0.0000000E+00
  2.0799350E+02  1.2005800E+00 -2.5937490E-03 -2.7014487E-03 -5.5861539E-03  0.0000000E+00
  2.0799350E+02  1.2030876E+00 -2.6085590E-03 -2.4696154E-03 -5.3314195E-03  0.0000000E+00
  2.0799350E+02  1.2055188E+00 -2.6284387E-03 -2.2009948E-03 -5.0846330E-03  0.0000000E+00
  2.0799350E+02  1.2078514E+00 -2.6453742E-03 -1.8997525E-03 -4.8453168E-03  0.0000000E+00
  2.0799350E+02  1.2100675E+00 -2.6594931E-03 -1.6027837E-03 -4.6112653E-03  0.0000000E+00
  2.0799350E+02  1.2121424E+00 -2.6626753E-03 -1.3301535E-03 -4.3862263E-03  0.0000000E+00
  2.0799350E+02  1.2140871E+00 -2.6574604E-03 -1.0831097E-03 -4.1707559E-03  0.0000000E+00
  2.0799350E+02  1.2159223E+00 -2.6409517E-03 -8.5822134E-04 -3.9661984E-03  0.0000000E+00
  2.0799350E+02  1.2176721E+00 -2.6085103E-03 -6.5032754E-04 -3.7731929E-03  0.0000000E+00
  2.0799350E+02  1.2193451E+00 -2.5564949E-03 -4.5640439E-04 -3.5924412E-03  0.0000000E+00
  2.0799350E+02  1.2209496E+00 -2.4833134E-03 -2.7489745E-04 -3.4224823E-03  0.0000000E+00
  2.0799350E+02  1.2224814E+00 -2.3901164E-03 -1.0801737E-04 -3.2612917E-03  0.0000000E+00
  2.0799350E+02  1.2239297E+00 -2.2803586E-03  3.8820196E-05 -3.1060599E-03  0.0000000E+00
  2.0799350E+02  1.2252703E+00 -2.1599466E-03  1.5655235E-04 -2.9548150E-03  0.0000000E+00
