          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  2.0799350E+02 -1.3433681E-02  1.1275638E-02  6.5592314E-03 -2.7826210E-02  0.0000000E+00
  2.0799350E+02 -1.3652226E-02  1.0501995E-02  6.4709459E-03 -2.7528494E-02  0.0000000E+00
  2.0799350E+02 -1.3796093E-02  9.8705029E-03  6.4766295E-03 -2.7192040E-02  0.0000000E+00
  2.0799350E+02 -1.3872487E-02  9.3399859E-03  6.4188409E-03 -2.6818650E-02  0.0000000E+00
  2.0799350E+02 -1.3872584E-02  8.9508056E-03  6.2502628E-03 -2.6413183E-02  0.0000000E+00
  2.0799350E+02 -1.3836707E-02  8.6253033E-03  6.0269824E-03 -2.5979489E-02  0.0000000E+00
  2.0799350E+02 -1.3790851E-02  8.2596081E-03  5.8445200E-03 -2.5520885E-02  0.0000000E+00
  2.0799350E+02 -1.3725546E-02  7.7774760E-03  5.7853902E-03 -2.5040515E-02  0.0000000E+00
  2.0799350E+02 -1.3603595E-02  7.1542379E-03  5.8820379E-03 -2.4541571E-02  0.0000000E+00
  2.0799350E+02 -1.3383220E-02  6.4189358E-03  6.0989915E-03 -2.4027377E-02  0.0000000E+00
  2.0799350E+02 -1.3043138E-02  5.6427274E-03  6.3380735E-03 -2.3501326E-02  0.0000000E+00
  2.0799350E+02 -1.2596103E-02  4.9216371E-03  6.4705106E-03 -2.2966671E-02  0.0000000E+00
  2.0799350E+02 -1.2077441E-02  4.3617330E-03  6.3997853E-03 -2.2426161E-02  0.0000000E+00
  2.0799350E+02 -1.1495102E-02  4.0748095E-03  6.1590695E-03 -2.1881514E-02  0.0000000E+00
  2.0799350E+02 -1.0975379E-02  3.9247205E-03  5.9260722E-03 -2.1338111E-02  0.0000000E+00
  2.0799350E+02 -1.0525847E-02  3.8185385E-03  5.7127746E-03 -2.0800295E-02  0.0000000E+00
