          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  9.1461557E-07 -2.5308055E-04 -4.5975209E-03  3.3529060E-05  3.6031368E-03
  2.0799350E+02 -1.2623079E-06 -2.0237193E-06 -4.4337221E-03 -4.3768837E-05  3.4838948E-03
  2.0799350E+02 -2.0969298E-06  2.1055914E-04 -4.2808682E-03 -7.8987852E-05  3.3988026E-03
  2.0799350E+02 -1.9916842E-06  2.9256214E-04 -4.1404334E-03 -9.4322953E-05  3.3313842E-03
  2.0799350E+02 -1.4507071E-06  2.7035819E-04 -4.0104349E-03 -1.0118849E-04  3.2673575E-03
  2.0799350E+02 -8.8097450E-07  2.1505345E-04 -3.8886654E-03 -1.0440689E-04  3.1975220E-03
  2.0799350E+02 -5.1346899E-07  1.9618342E-04 -3.7736283E-03 -1.0533539E-04  3.1181943E-03
  2.0799350E+02 -4.0314971E-07  2.5602185E-04 -3.6648411E-03 -1.0375066E-04  3.0303988E-03
  2.0799350E+02 -4.8249385E-07  3.9991401E-04 -3.5635353E-03 -9.8884108E-05  2.9389834E-03
  2.0799350E+02 -6.3920283E-07  6.0061650E-04 -3.4710084E-03 -8.9830929E-05  2.8496170E-03
  2.0799350E+02 -7.9320586E-07  8.1045143E-04 -3.3887030E-03 -7.5656983E-05  2.7672348E-03
  2.0799350E+02 -9.4138461E-07  9.7855887E-04 -3.3170948E-03 -5.5409894E-05  2.6938299E-03
  2.0799350E+02 -1.1424183E-06  1.0672937E-03 -3.2554777E-03 -2.8556173E-05  2.6276424E-03
  2.0799350E+02 -1.4167854E-06  1.0681137E-03 -3.2007330E-03  4.4527615E-06  2.5620542E-03
  2.0799350E+02 -1.5291933E-06  1.0065221E-03 -3.1478120E-03  4.0490838E-05  2.4871848E-03
  2.0799350E+02 -6.2901931E-07  9.3704883E-04 -3.0901155E-03  7.1181831E-05  2.3925490E-03
  2.0799350E+02  1.3219624E-06  9.3930900E-04 -3.0092034E-03  7.4309776E-05  2.2748902E-03
  2.0799350E+02  8.2277699E-07  1.0324126E-03 -2.9034989E-03  8.0362628E-05  2.1562981E-03
  2.0799350E+02  8.3398984E-07  1.0968915E-03 -2.8091195E-03  1.0038903E-04  2.0409409E-03
  2.0799350E+02  7.3166510E-07  1.1105079E-03 -2.7213626E-03  1.1304992E-04  1.9306604E-03
  2.0799350E+02  4.3582191E-07  1.0847704E-03 -2.6375100E-03  1.1256188E-04  1.8253163E-03
  2.0799350E+02  8.7844901E-08  1.0443042E-03 -2.5567487E-03  1.0089638E-04  1.7246859E-03
  2.0799350E+02 -1.5247238E-07  1.0130075E-03 -2.4787623E-03  8.2668951E-05  1.6280410E-03
  2.0799350E+02 -2.0295388E-07  1.0068527E-03 -2.4039657E-03  6.2247369E-05  1.5352584E-03
  2.0799350E+02 -8.0828898E-08  1.0314157E-03 -2.3329586E-03  4.2566544E-05  1.4465329E-03
  2.0799350E+02  1.2562358E-07  1.0826541E-03 -2.2668306E-03  2.5296164E-05  1.3628632E-03
  2.0799350E+02  3.1480464E-07  1.1504641E-03 -2.2062333E-03  1.1329806E-05  1.2848252E-03
  2.0799350E+02  4.2879972E-07  1.2228066E-03 -2.1517445E-03  1.7969519E-06  1.2129025E-03
  2.0799350E+02  4.8786401E-07  1.2896463E-03 -2.1035551E-03 -1.4649678E-06  1.1470406E-03
  2.0799350E+02  5.7691567E-07  1.3453540E-03 -2.0611562E-03  3.7450163E-06  1.0863718E-03
  2.0799350E+02  7.5794990E-07  1.3877445E-03 -2.0232987E-03  1.8186218E-05  1.0296619E-03
  2.0799350E+02  8.8583352E-07  1.4139021E-03 -1.9870814E-03  3.7572874E-05  9.7495331E-04
  2.0799350E+02  3.0031538E-07  1.4095002E-03 -1.9476512E-03  4.6484251E-05  9.2065153E-04
  2.0799350E+02 -3.3352578E-07  1.3714305E-03 -1.9046700E-03  3.2890104E-05  8.6494436E-04
  2.0799350E+02  2.9863012E-07  1.2899390E-03 -1.8620038E-03  2.9922099E-05  8.0118015E-04
  2.0799350E+02  1.1250205E-07  1.2060251E-03 -1.8134039E-03  2.4621558E-05  7.3459153E-04
  2.0799350E+02 -1.0255411E-07  1.1742443E-03 -1.7637057E-03  2.1701333E-05  6.6939447E-04
  2.0799350E+02 -1.1150713E-07  1.1940617E-03 -1.7165218E-03  2.3711939E-05  6.0721650E-04
  2.0799350E+02  4.5792103E-08  1.2421079E-03 -1.6739239E-03  3.1183791E-05  5.4813458E-04
  2.0799350E+02  2.3936336E-07  1.2925230E-03 -1.6367953E-03  4.2924603E-05  4.9191494E-04
  2.0799350E+02  3.6033419E-07  1.3288363E-03 -1.6046479E-03  5.6635836E-05  4.3792367E-04
  2.0799350E+02  3.6750434E-07  1.3474003E-03 -1.5763558E-03  6.9500280E-05  3.8586847E-04
  2.0799350E+02  2.8933616E-07  1.3557447E-03 -1.5505018E-03  7.8865767E-05  3.3572460E-04
  2.0799350E+02  1.9682895E-07  1.3672621E-03 -1.5260087E-03  8.2809209E-05  2.8806888E-04
  2.0799350E+02  1.6040625E-07  1.3943952E-03 -1.5022057E-03  8.0759580E-05  2.4341298E-04
  2.0799350E+02  2.1003507E-07  1.4421136E-03 -1.4791708E-03  7.3758311E-05  2.0238343E-04
  2.0799350E+02 -1.0906998E-06 -2.6025176E-07 -1.9459023E-02  1.9418379E-02 -1.3311731E-11
  2.0799350E+02  2.0386966E-06  1.3810030E-04 -9.5568621E-03  5.0849064E-03  2.9110607E-04
  2.0799350E+02  4.1911883E-09  6.0684137E-04 -1.1896974E-02  7.7142256E-03  2.2396984E-03
  2.0799350E+02  2.8736679E-06  2.4766771E-03 -1.9137233E-02  1.1664503E-02  8.3102065E-03
