          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  2.0963200E+02 -3.7874089E-19  2.0471796E-03  5.6716165E-21  2.1051459E-03  0.0000000E+00
  2.0963200E+02 -3.7951623E-19  2.0544271E-03  5.6442123E-21  2.1051456E-03  0.0000000E+00
  2.0963200E+02 -3.8028437E-19  2.0616405E-03  5.6165931E-21  2.1051453E-03  0.0000000E+00
  2.0963200E+02 -3.8104998E-19  2.0688632E-03  5.5885951E-21  2.1051450E-03  0.0000000E+00
  2.0963200E+02 -3.8180850E-19  2.0760520E-03  5.5603882E-21  2.1051447E-03  0.0000000E+00
  2.0963200E+02 -3.8256455E-19  2.0832500E-03  5.5318052E-21  2.1051443E-03  0.0000000E+00
  2.0963200E+02 -3.8331587E-19  2.0904356E-03  5.5029323E-21  2.1051440E-03  0.0000000E+00
  2.0963200E+02 -3.8406030E-19  2.0975875E-03  5.4738596E-21  2.1051437E-03  0.0000000E+00
  2.0963200E+02 -3.8480233E-19  2.1047485E-03  5.4444145E-21  2.1051434E-03  0.0000000E+00
  2.0963200E+02 -3.8553758E-19  2.1118758E-03  5.4147754E-21  2.1051430E-03  0.0000000E+00
  2.0963200E+02 -3.8627049E-19  2.1190123E-03  5.3847666E-21  2.1051427E-03  0.0000000E+00
  2.0963200E+02 -3.8699674E-19  2.1261151E-03  5.3545697E-21  2.1051424E-03  0.0000000E+00
  2.0963200E+02 -3.8772071E-19  2.1332270E-03  5.3240056E-21  2.1051420E-03  0.0000000E+00
  2.0963200E+02 -3.8843813E-19  2.1403054E-03  5.2932592E-21  2.1051417E-03  0.0000000E+00
  2.0963200E+02 -3.8915334E-19  2.1473928E-03  5.2621482E-21  2.1051414E-03  0.0000000E+00
  2.0963200E+02 -3.8986422E-19  2.1544679E-03  5.2307665E-21  2.1051410E-03  0.0000000E+00
  2.0963200E+02 -3.9056871E-19  2.1615097E-03  5.1992113E-21  2.1051407E-03  0.0000000E+00
  2.0963200E+02 -3.9127109E-19  2.1685604E-03  5.1672953E-21  2.1051403E-03  0.0000000E+00
  2.0963200E+02 -3.9196719E-19  2.1755779E-03  5.1352116E-21  2.1051400E-03  0.0000000E+00
  2.0963200E+02 -3.9266123E-19  2.1826042E-03  5.1027695E-21  2.1051396E-03  0.0000000E+00
  2.0963200E+02 -3.9334910E-19  2.1895973E-03  5.0701655E-21  2.1051393E-03  0.0000000E+00
  2.0963200E+02 -3.9403497E-19  2.1965993E-03  5.0372057E-21  2.1051389E-03  0.0000000E+00
  2.0963200E+02 -3.9471479E-19  2.2035682E-03  5.0040896E-21  2.1051385E-03  0.0000000E+00
  2.0963200E+02 -3.9539267E-19  2.2105459E-03  4.9706203E-21  2.1051382E-03  0.0000000E+00
  2.0963200E+02 -3.9606662E-19  2.2175114E-03  4.9368989E-21  2.1051378E-03  0.0000000E+00
  2.0963200E+02 -3.9673467E-19  2.2244439E-03  4.9030296E-21  2.1051374E-03  0.0000000E+00
