          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02  1.1127231E-03  1.1048678E-03  8.4602365E-05 -5.8408833E-03  0.0000000E+00
  2.0799350E+02  1.0555218E-03  9.9317055E-04  2.0983415E-04 -5.5817360E-03  0.0000000E+00
  2.0799350E+02  1.0416376E-03  8.4917832E-04  3.4063979E-04 -5.3273230E-03  0.0000000E+00
  2.0799350E+02  1.0932924E-03  6.9829681E-04  4.5366659E-04 -5.0782938E-03  0.0000000E+00
  2.0799350E+02  1.2182973E-03  5.7031901E-04  5.2702967E-04 -4.8367024E-03  0.0000000E+00
  2.0799350E+02  1.4029102E-03  4.9076305E-04  5.4951483E-04 -4.6030900E-03  0.0000000E+00
  2.0799350E+02  1.6078565E-03  4.7361975E-04  5.2991945E-04 -4.3778429E-03  0.0000000E+00
  2.0799350E+02  1.7707202E-03  5.1177869E-04  5.0990140E-04 -4.1598531E-03  0.0000000E+00
  2.0799350E+02  1.7916502E-03  5.7741957E-04  4.6204850E-04 -3.9489107E-03  0.0000000E+00
  2.0799350E+02  1.8984718E-03  6.3028201E-04  3.8806277E-04 -3.7446388E-03  0.0000000E+00
  2.0799350E+02  1.9991882E-03  6.6220334E-04  3.9146366E-04 -3.5450670E-03  0.0000000E+00
  2.0799350E+02  1.9612423E-03  6.8623412E-04  4.0329510E-04 -3.3506663E-03  0.0000000E+00
  2.0799350E+02  1.7907906E-03  7.0882702E-04  3.9849652E-04 -3.1617909E-03  0.0000000E+00
  2.0799350E+02  1.5555993E-03  7.3151972E-04  3.7842064E-04 -2.9797503E-03  0.0000000E+00
  2.0799350E+02  1.3312018E-03  7.5290274E-04  3.5685244E-04 -2.8046575E-03  0.0000000E+00
  2.0799350E+02  1.1724712E-03  7.7003162E-04  3.4957337E-04 -2.6366751E-03  0.0000000E+00
  2.0799350E+02  1.1017272E-03  7.7981847E-04  3.6732756E-04 -2.4753719E-03  0.0000000E+00
  2.0799350E+02  1.1107789E-03  7.8004134E-04  4.1169734E-04 -2.3208656E-03  0.0000000E+00
  2.0799350E+02  1.1708774E-03  7.7018321E-04  4.7432930E-04 -2.1721915E-03  0.0000000E+00
  2.0799350E+02  1.2485095E-03  7.5168306E-04  5.3873611E-04 -2.0285450E-03  0.0000000E+00
  2.0799350E+02  1.3204379E-03  7.2780849E-04  5.8487854E-04 -1.8888737E-03  0.0000000E+00
  2.0799350E+02  1.0552702E-06  7.2195042E-07 -5.2129798E-07 -8.3592709E-03  0.0000000E+00
  2.0799350E+02  3.7581905E-04 -2.0897785E-04  3.0809100E-04 -8.4467051E-03  0.0000000E+00
  2.0799350E+02  1.3868661E-03 -6.6912771E-04  7.8233513E-04 -8.6501983E-03  0.0000000E+00
  2.0799350E+02  2.6610786E-03 -7.2465832E-05  1.0708518E-03 -9.0020750E-03  0.0000000E+00
  2.0799350E+02  5.7467627E-03  1.2039391E-03  1.8203283E-03 -9.4427098E-03  0.0000000E+00
  2.0799350E+02  1.0980064E-02  1.1930852E-03  2.4803351E-03 -9.9013782E-03  0.0000000E+00
  2.0799350E+02  1.5801913E-02 -4.1139681E-04  2.9647615E-03 -1.0320763E-02  0.0000000E+00
  2.0799350E+02  1.4584244E-02 -2.4161731E-03  2.2017300E-03 -1.0650140E-02  0.0000000E+00
  2.0799350E+02  2.7242083E-04 -3.3278037E-03 -3.8054634E-04 -1.0840116E-02  0.0000000E+00
  2.0799350E+02 -2.4427768E-02 -3.9375395E-03 -2.1740110E-03 -1.0868363E-02  0.0000000E+00
  2.0799350E+02 -5.1579055E-02 -3.2905925E-03 -2.1864508E-03 -1.0757885E-02  0.0000000E+00
  2.0799350E+02 -6.8964967E-02 -1.6018915E-03 -1.8989929E-03 -1.0569507E-02  0.0000000E+00
  2.0799350E+02 -6.5669623E-02  6.3243538E-05 -2.5936943E-03 -1.0373650E-02  0.0000000E+00
  2.0799350E+02 -4.3169317E-02  1.3355984E-03 -3.8653688E-03 -1.0219086E-02  0.0000000E+00
  2.0799350E+02 -1.6179780E-02  2.6949908E-03 -3.8865236E-03 -1.0124489E-02  0.0000000E+00
  2.0799350E+02  8.8016021E-03  2.9719067E-03 -2.5861915E-03 -1.0104937E-02  0.0000000E+00
  2.0799350E+02  2.7392349E-02  3.3150804E-03 -5.4887884E-04 -1.0162835E-02  0.0000000E+00
  2.0799350E+02  3.6025929E-02  2.5121949E-03  1.1936325E-03 -1.0301747E-02  0.0000000E+00
